comparison_id,stat_key,budget_variant,experiment_id,test_name,n,mean,std,ci95_low,ci95_high,p_value,p_value_holm,effect_size,effect_size_name
CMP-ED-MAIN-NETEM-OUR-M-RESI,R.paired_delta,fair,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,-0.03657815927518064,0.01670915907887037,-0.044398286443254165,-0.028758032107107114,1.9073486328125e-06,3.814697265625e-06,-2.189108326907707,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-STAT,R.paired_delta,fair,ED-MAIN-NETEM,one_sample_t_delta_vs_0,20,-0.032057041240346036,0.01295900072611487,-0.038122040272973994,-0.02599204220771808,1.0099753678166168e-09,3.0299261034498503e-09,-2.4737278682101587,cohens_dz_paired
CMP-ED-MAIN-NETEM-OUR-M-ASIM,R.paired_delta,fair,ED-MAIN-NETEM,one_sample_t_delta_vs_0,20,0.016768844183709785,0.005793967111773565,0.014057184105076543,0.019480504262343025,7.144641355489391e-11,2.8578565421957565e-10,2.8941904329478927,cohens_dz_paired
CMP-ED-MAIN-NETEM-OUR-M-FPS,R.paired_delta,fair,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,0.020872016567463708,0.010979172686673838,0.015733605579528256,0.02601042755539916,6.29425048828125e-05,6.29425048828125e-05,1.9010554950827472,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-RESI,lcc_ratio.paired_delta,fair,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,0.0018867924528301883,0.003871616422962845,7.482019075161976e-05,0.0036987647149087565,0.04550026389635839,0.18200105558543356,0.48733971724044817,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-STAT,lcc_ratio.paired_delta,fair,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,0.0018867924528301883,0.003871616422962845,7.482019075161976e-05,0.0036987647149087565,0.04550026389635839,0.18200105558543356,0.48733971724044817,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-ASIM,lcc_ratio.paired_delta,fair,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,0.0018867924528301883,0.003871616422962845,7.482019075161976e-05,0.0036987647149087565,0.04550026389635839,0.18200105558543356,0.48733971724044817,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-FPS,lcc_ratio.paired_delta,fair,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,0.0018867924528301883,0.003871616422962845,7.482019075161976e-05,0.0036987647149087565,0.04550026389635839,0.18200105558543356,0.48733971724044817,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-RESI,avg_path_len.paired_delta,fair,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,-0.10464631280669016,0.012601394738426577,-0.11054394708525797,-0.09874867852812236,8.844915021211901e-05,0.0002649715758924383,-8.304343684083053,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-STAT,avg_path_len.paired_delta,fair,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,-0.1045025571912365,0.01264720686939441,-0.11042163220708605,-0.09858348217538694,1.9073486328125e-06,7.62939453125e-06,-8.262896169123897,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-ASIM,avg_path_len.paired_delta,fair,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,-0.10734414956113074,0.010280757653619979,-0.11215569225193674,-0.10253260687032474,8.844915021211901e-05,0.0002649715758924383,-10.44126835567742,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-FPS,avg_path_len.paired_delta,fair,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,-0.1082205059091852,0.010849565517348569,-0.11329825887470112,-0.10314275294366927,8.832385863081277e-05,0.0002649715758924383,-9.974639605257876,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-RESI,R.paired_delta,raw,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,-0.17936627607945765,0.04113435823017294,-0.19861774833001639,-0.16011480382889892,1.9073486328125e-06,5.7220458984375e-06,-4.36049773952444,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-STAT,R.paired_delta,raw,ED-MAIN-NETEM,one_sample_t_delta_vs_0,20,-0.11048335804785447,0.046014676314507445,-0.1320188894697934,-0.08894782662591554,1.6521454326191016e-09,6.608581730476406e-09,-2.401046076967001,cohens_dz_paired
CMP-ED-MAIN-NETEM-OUR-M-ASIM,R.paired_delta,raw,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,-0.10795498521097455,0.04445110106442188,-0.1287587408903518,-0.08715122953159729,1.9073486328125e-06,5.7220458984375e-06,-2.4286234227250763,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-FPS,R.paired_delta,raw,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,0.020872016567463708,0.010979172686673838,0.015733605579528256,0.02601042755539916,6.29425048828125e-05,6.29425048828125e-05,1.9010554950827472,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-RESI,lcc_ratio.paired_delta,raw,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,0.008962264150943394,0.002109498091980933,0.007974988653580985,0.009949539648305803,1.3071845366763019e-05,3.9215536100289056e-05,4.248529157249601,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-STAT,lcc_ratio.paired_delta,raw,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,0.0028301886792452824,0.004435493830015349,0.0007543136672114327,0.004906063691279132,0.014305878435429648,0.028611756870859296,0.6380774695464942,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-ASIM,lcc_ratio.paired_delta,raw,ED-MAIN-NETEM,one_sample_t_delta_vs_0,20,0.0,0.0,0.0,0.0,,,0.0,cohens_dz_paired
CMP-ED-MAIN-NETEM-OUR-M-FPS,lcc_ratio.paired_delta,raw,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,0.0018867924528301883,0.003871616422962845,7.482019075161976e-05,0.0036987647149087565,0.04550026389635839,0.04550026389635839,0.48733971724044817,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-RESI,avg_path_len.paired_delta,raw,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,-0.10017105535973467,0.012181626175574339,-0.10587223190352545,-0.09446987881594389,1.9073486328125e-06,5.7220458984375e-06,-8.223126692279392,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-STAT,avg_path_len.paired_delta,raw,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,-0.10551161103047901,0.01258320648476647,-0.11140073294430627,-0.09962248911665175,8.844915021211901e-05,0.00017664771726162555,-8.385113218813812,cohens_dz_descriptive_under_non_normal
CMP-ED-MAIN-NETEM-OUR-M-ASIM,avg_path_len.paired_delta,raw,ED-MAIN-NETEM,one_sample_t_delta_vs_0,20,-0.1128032345013477,0.009473421542807167,-0.11723693226147028,-0.10836953674122513,3.7888410050697608e-22,1.5155364020279043e-21,-11.907338229553947,cohens_dz_paired
CMP-ED-MAIN-NETEM-OUR-M-FPS,avg_path_len.paired_delta,raw,ED-MAIN-NETEM,wilcoxon_signed_rank_delta_vs_0,20,-0.1082205059091852,0.010849565517348569,-0.11329825887470112,-0.10314275294366927,8.832385863081277e-05,0.00017664771726162555,-9.974639605257876,cohens_dz_descriptive_under_non_normal
